global_step,episode,step_in_ep,avg_r_speed,avg_r_orientation,avg_r_lane,avg_r_collision,avg_r_offroad,avg_r_total,speed_kmh
218742,183,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
218792,183,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
218842,183,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
218892,183,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
218942,183,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
218992,183,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
219042,183,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
219092,183,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
219142,184,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
219192,184,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
219242,184,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
219292,184,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
219342,184,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
219392,184,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
219442,184,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
219492,184,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
219542,184,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
219592,184,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
219642,184,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
219692,184,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
219742,184,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
219792,184,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
219842,184,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
219892,184,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
219942,184,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
219992,184,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
220042,184,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
220092,184,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
220142,184,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
220192,184,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
220242,184,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
220292,184,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
220342,184,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
220392,184,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
220442,184,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
220492,184,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
220542,184,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
220592,184,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
220642,184,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
220692,184,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
220742,184,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
220792,184,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
220842,184,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
220892,184,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
220942,184,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
220992,184,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
221042,184,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
221092,184,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
221142,185,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
221192,185,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
221242,185,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
221292,185,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
221342,185,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
221392,185,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
221442,185,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
221492,185,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
221542,185,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
221592,185,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
221642,185,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
221692,185,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
221742,185,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
221792,185,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
221842,185,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
221892,185,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
221942,185,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
221992,185,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
222042,185,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
222092,185,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
222142,185,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
222192,185,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
222242,185,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
222292,185,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
222342,185,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
222392,185,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
222442,185,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
222492,185,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
222542,185,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
222592,185,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
222642,185,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
222692,185,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
222742,185,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
222792,185,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
222842,185,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
222892,185,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
222942,185,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
222992,185,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
223042,185,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
223092,185,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
223142,186,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
223192,186,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
223242,186,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
223292,186,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
223342,186,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
223392,186,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
223442,186,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
223492,186,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
223542,186,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
223592,186,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
223642,186,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
223692,186,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
223742,186,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
223792,186,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
223842,186,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
223892,186,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
223942,186,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
223992,186,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
224042,186,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
224092,186,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
224142,186,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
224192,186,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
224242,186,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
224292,186,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
224342,186,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
224392,186,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
224442,186,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
224492,186,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
224542,186,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
224592,186,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
224642,186,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
224692,186,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
224742,186,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
224792,186,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
224842,186,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
224892,186,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
224942,186,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
224992,186,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
225042,186,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
225092,186,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
225142,187,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
225192,187,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
225242,187,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
225292,187,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
225342,187,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
225392,187,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
225442,187,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
225492,187,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
225542,187,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
225592,187,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
225642,187,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
225692,187,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
225742,187,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
225792,187,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
225842,187,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
225892,187,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
225942,187,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
225992,187,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
226042,187,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
226092,187,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
226142,187,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
226192,187,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
226242,187,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
226292,187,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
226342,187,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
226392,187,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
226442,187,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
226492,187,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
226542,187,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
226592,187,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
226642,187,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
226692,187,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
226742,187,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
226792,187,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
226842,187,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
226892,187,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
226942,187,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
226992,187,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
227042,187,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
227092,187,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
227142,188,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
227192,188,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
227242,188,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
227292,188,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
227342,188,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
227392,188,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
227442,188,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
227492,188,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
227542,188,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
227592,188,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
227642,188,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
227692,188,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
227742,188,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
227792,188,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
227842,188,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
227892,188,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
227942,188,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
227992,188,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
228042,188,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
228092,188,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
228142,188,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
228192,188,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
228242,188,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
228292,188,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
228342,188,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
228392,188,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
228442,188,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
228492,188,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
228542,188,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
228592,188,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
228642,188,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
228692,188,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
228742,188,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
228792,188,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
228842,188,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
228892,188,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
228942,188,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
228992,188,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
229042,188,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
229092,188,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
229142,189,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
229192,189,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
229242,189,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
229292,189,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
229342,189,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
229392,189,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
229442,189,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
229492,189,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
229542,189,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
229592,189,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
229642,189,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
229692,189,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
229742,189,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
229792,189,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
229842,189,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
229892,189,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
229942,189,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
229992,189,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
230042,189,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
230092,189,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
230142,189,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
230192,189,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
230242,189,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
230292,189,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
230342,189,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
230392,189,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
230442,189,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
230492,189,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
230542,189,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
230592,189,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
230642,189,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
230692,189,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
230742,189,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
230792,189,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
230842,189,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
230892,189,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
230942,189,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
230992,189,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
231042,189,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
231092,189,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
231142,190,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
231192,190,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
231242,190,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
231292,190,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
231342,190,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
231392,190,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
231442,190,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
231492,190,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
231542,190,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
231592,190,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
231642,190,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
231692,190,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
231742,190,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
231792,190,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
231842,190,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
231892,190,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
231942,190,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
231992,190,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
232042,190,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
232092,190,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
232142,190,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
232192,190,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
232242,190,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
232292,190,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
232342,190,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
232392,190,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
232442,190,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
232492,190,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
232542,190,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
232592,190,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
232642,190,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
232692,190,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
232742,190,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
232792,190,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
232842,190,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
232892,190,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
232942,190,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
232992,190,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
233042,190,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
233092,190,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
233142,191,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
233192,191,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
233242,191,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
233292,191,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
233342,191,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
233392,191,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
233442,191,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
233492,191,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
233542,191,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
233592,191,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
233642,191,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
233692,191,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
233742,191,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
233792,191,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
233842,191,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
233892,191,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
233942,191,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
233992,191,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
234042,191,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
234092,191,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
234142,191,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
234192,191,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
234242,191,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
234292,191,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
234342,191,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
234392,191,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
234442,191,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
234492,191,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
234542,191,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
234592,191,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
234642,191,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
234692,191,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
234742,191,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
234792,191,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
234842,191,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
234892,191,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
234942,191,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
234992,191,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
235042,191,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
235092,191,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
235142,192,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
235192,192,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
235242,192,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
235292,192,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
235342,192,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
235392,192,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
235442,192,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
235492,192,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
235542,192,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
235592,192,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
235642,192,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
235692,192,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
235742,192,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
235792,192,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
235842,192,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
235892,192,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
235942,192,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
235992,192,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
236042,192,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
236092,192,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
236142,192,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
236192,192,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
236242,192,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
236292,192,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
236342,192,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
236392,192,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
236442,192,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
236492,192,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
236542,192,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
236592,192,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
236642,192,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
236692,192,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
236742,192,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
236792,192,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
236842,192,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
236892,192,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
236942,192,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
236992,192,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
237042,192,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
237092,192,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
237142,193,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
237192,193,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
237242,193,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
